,match_date,match_map,match_mode,match_duration,match_result,champ_name,champ_kills,champ_deaths,champ_assists,champ_farm,champ_gold,champ_level,champ_first_spell,champ_second_spell
589,2020-03-27,Summoner's Rift,One for All,27.96666666666666,victory,Rumble,5,5,9,111,13900,18,SummonerDot,SummonerFlash
590,2020-03-27,Summoner's Rift,One for All,27.36666666666666,victory,Jax,10,6,3,138,16900,18,SummonerDot,SummonerFlash
591,2020-03-27,Howling Abyss,,20.15,victory,Galio,3,8,22,66,11900,18,SummonerHeal,SummonerFlash
592,2020-03-27,Summoner's Rift,Ranked (Draft Mode),20.96666666666666,victory,Aphelios,3,2,4,150,8100,12,SummonerHeal,SummonerFlash
593,2020-03-27,Summoner's Rift,Ranked (Draft Mode),26.15,victory,Caitlyn,5,5,3,165,9900,12,SummonerHeal,SummonerFlash
594,2020-03-26,Summoner's Rift,One for All,25.36666666666666,defeat,Irelia,11,11,6,93,15800,18,SummonerExhaust,SummonerFlash
595,2020-03-26,Summoner's Rift,One for All,34.35,victory,Aatrox,6,13,4,98,14800,18,SummonerDot,SummonerFlash
596,2020-03-26,Summoner's Rift,One for All,24.66666666666666,victory,Sett,7,7,12,124,15300,18,SummonerTeleport,SummonerFlash
597,2020-03-26,Summoner's Rift,Ranked (Draft Mode),29.366666666666664,victory,Aphelios,9,5,12,180,12600,15,SummonerHeal,SummonerFlash
598,2020-03-26,Summoner's Rift,Ranked (Draft Mode),29.18333333333333,victory,Caitlyn,8,3,4,162,10800,13,SummonerHeal,SummonerFlash
599,2020-03-26,Summoner's Rift,Ranked (Draft Mode),28.05,defeat,Aphelios,3,4,7,162,10100,13,SummonerHeal,SummonerFlash
600,2020-03-26,Summoner's Rift,Ranked (Draft Mode),3.333333333333333,earlysurrender,Aphelios,0,0,0,14,983,2,SummonerHeal,SummonerFlash
601,2020-03-23,Summoner's Rift,Normal (Draft Mode),31.2,defeat,Caitlyn,6,4,3,211,11800,13,SummonerHeal,SummonerFlash
602,2020-03-23,Summoner's Rift,Normal (Draft Mode),30.066666666666663,defeat,Caitlyn,4,3,7,210,10700,14,SummonerHeal,SummonerFlash
603,2020-03-22,Summoner's Rift,Custom,36.31666666666666,defeat,Galio,2,3,4,239,11200,18,SummonerTeleport,SummonerFlash
604,2020-03-22,Summoner's Rift,Normal (Draft Mode),16.15,victory,Irelia,4,2,1,112,6500,10,SummonerTeleport,SummonerFlash
605,2020-03-22,Summoner's Rift,Normal (Draft Mode),31.4,defeat,Heimerdinger,6,4,8,205,12500,16,SummonerTeleport,SummonerFlash
606,2020-03-22,Summoner's Rift,Normal (Draft Mode),33.0,defeat,Galio,2,5,14,152,10600,15,SummonerTeleport,SummonerFlash
607,2020-03-21,Summoner's Rift,Custom,44.7,victory,Heimerdinger,8,1,12,248,15700,18,SummonerTeleport,SummonerFlash
608,2020-03-21,Summoner's Rift,Custom,19.1,defeat,Aphelios,0,6,0,85,4500,8,SummonerHeal,SummonerFlash
609,2020-03-21,Summoner's Rift,Custom,33.4,victory,Aphelios,4,1,5,244,12200,15,SummonerHeal,SummonerFlash
610,2020-03-21,Summoner's Rift,Custom,29.866666666666664,victory,Aphelios,6,2,13,164,12200,15,SummonerHeal,SummonerFlash
611,2020-03-21,Howling Abyss,Custom,17.4,victory,Taric,3,2,15,39,10400,17,SummonerExhaust,SummonerFlash
612,2020-03-21,Summoner's Rift,Custom,21.41666666666666,defeat,Caitlyn,2,5,0,123,6100,10,SummonerHeal,SummonerFlash
613,2020-03-21,Howling Abyss,,13.566666666666666,victory,Xayah,9,4,14,52,9700,15,SummonerHeal,SummonerFlash
614,2020-03-21,Summoner's Rift,Ranked (Draft Mode),44.1,defeat,Aphelios,10,7,9,319,18400,18,SummonerHeal,SummonerFlash
615,2020-03-20,Summoner's Rift,Ranked (Draft Mode),32.53333333333333,defeat,Caitlyn,10,6,9,196,13900,15,SummonerHeal,SummonerFlash
616,2020-03-20,Summoner's Rift,Ranked (Draft Mode),22.083333333333332,victory,Lucian,8,2,5,138,8900,11,SummonerHeal,SummonerFlash
617,2020-03-20,Summoner's Rift,Normal (Draft Mode),34.68333333333333,defeat,Miss Fortune,6,6,3,255,13500,14,SummonerHeal,SummonerFlash
618,2020-03-20,Summoner's Rift,Normal (Draft Mode),26.25,defeat,Irelia,1,9,7,163,8100,13,SummonerTeleport,SummonerFlash
619,2020-03-20,Summoner's Rift,Normal (Draft Mode),29.21666666666666,victory,Xerath,5,6,8,139,10100,14,SummonerBarrier,SummonerFlash
620,2020-03-19,Summoner's Rift,Normal (Draft Mode),32.5,defeat,Nunu & Willump,3,12,11,132,9400,14,SummonerSmite,SummonerFlash
621,2020-03-19,Howling Abyss,,23.28333333333333,victory,Xayah,7,9,19,87,14500,18,SummonerHeal,SummonerFlash
622,2020-03-19,Summoner's Rift,Normal (Draft Mode),19.73333333333333,defeat,Caitlyn,2,4,2,104,5900,9,SummonerHeal,SummonerFlash
623,2020-03-19,Summoner's Rift,Normal (Draft Mode),27.133333333333333,victory,Rakan,0,3,18,8,7100,13,SummonerDot,SummonerFlash
624,2020-03-19,Summoner's Rift,Normal (Draft Mode),20.833333333333332,victory,Caitlyn,4,2,11,118,8000,11,SummonerHeal,SummonerFlash
625,2020-03-19,Summoner's Rift,Normal (Draft Mode),28.28333333333333,defeat,Irelia,1,7,3,152,8300,14,SummonerTeleport,SummonerFlash
626,2020-03-18,Summoner's Rift,Normal (Draft Mode),27.833333333333332,defeat,Irelia,3,9,1,188,9100,14,SummonerTeleport,SummonerFlash
627,2020-03-16,Summoner's Rift,Normal (Draft Mode),22.96666666666666,victory,Aphelios,9,2,6,162,10700,12,SummonerHeal,SummonerFlash
628,2020-03-16,Summoner's Rift,Normal (Draft Mode),20.6,defeat,Morgana,0,9,9,13,4700,10,SummonerDot,SummonerFlash
629,2020-03-16,Summoner's Rift,Normal (Draft Mode),28.95,victory,Amumu,4,7,9,105,8700,13,SummonerSmite,SummonerFlash
630,2020-03-16,Summoner's Rift,Normal (Draft Mode),26.26666666666666,defeat,Nunu & Willump,5,6,7,139,9700,13,SummonerSmite,SummonerFlash
631,2020-03-15,Summoner's Rift,Normal (Draft Mode),37.8,defeat,Ezreal,9,14,12,140,13100,17,SummonerHeal,SummonerFlash
632,2020-03-15,Summoner's Rift,Normal (Draft Mode),24.2,victory,Caitlyn,3,1,2,179,8900,12,SummonerHeal,SummonerFlash
633,2020-03-15,Summoner's Rift,Normal (Draft Mode),31.21666666666666,victory,Veigar,6,13,13,134,10300,16,SummonerTeleport,SummonerFlash
634,2020-03-15,Summoner's Rift,Custom,26.55,victory,Irelia,8,5,9,169,12100,17,SummonerDot,SummonerFlash
635,2020-03-15,Summoner's Rift,Normal (Draft Mode),39.4,defeat,Aphelios,3,10,9,174,12200,16,SummonerHeal,SummonerFlash
636,2020-03-14,Summoner's Rift,Normal (Draft Mode),34.85,victory,Xayah,8,6,12,260,15300,18,SummonerHeal,SummonerFlash
